1num,gvkey,2num,tic,3num,1conm_x,2Company,3CompanyName,1ceo_minority,1ethnicity (from boardex),2BE,1ceo_race(black),ceo_race,1ceo_name,2First,2Last,3DirectorName,3Unnamed: 10,ceo_name,2Female,ceo_gender,2ExecType,3ceo?,3RoleName,3Seniority,3DateStartRole,3DateEndRole,2AnnDate,2permno,2Confounded,2Interim,3CompanyID,3DirectorID
417,170617,,META,708,META PLATFORMS INC,,META GROWTH CORP (National Access Cannabis Corp prior to 03/2020) (De-listed 11/2020),0,CAUCASIAN/WHITE,,,,,,,Mark Goliger,Mark Goliger,,,,,1,CEO,Executive Director,9/10/18,11/18/20,,,,,2429185,2127717
418,2312,,RHI,469,ROBERT HALF INTL INC,,ROBERT HALF INC (Robert Half International Inc prior to 07/2023),0,CAUCASIAN/WHITE,,,,,,,Harold Messmer Jr,Harold Messmer Jr,,,,,1,Chairman (Executive),Executive Director,12/15/19,C,,,,,26429,81557
418,2312,,RHI,471,ROBERT HALF INTL INC,,ROBERT HALF INC (Robert Half International Inc prior to 07/2023),0,CAUCASIAN/WHITE,,,,,,,Michael Waddell,Michael Waddell,,,,,1,Vice Chairman/CEO/President,Executive Director,12/15/19,C,,,,,26429,81587
419,179534,,V,626,VISA INC,,VISA INC,0,CAUCASIAN/WHITE,,,,,,,Al Kelly Jr,Al Kelly Jr,,,,,1,Chairman/CEO,Executive Director,4/16/19,2/1/23,,,,,937594,33689
420,30490,,AIV,35,APARTMENT INVST & MGMT CO,,APARTMENT INVESTMENT & MANAGEMENT CO (AIMCO),0,CAUCASIAN/WHITE,,,,,,,The Hon. Terry Considine,The Hon. Terry Considine,,,,,1,Chairman/CEO,Executive Director,2/10/09,12/15/20,,,,,2310,87112
421,61483,,DVA,174,DAVITA INC,,DAVITA INC (DaVita HealthCare Partners Inc prior to 09/2016),1,HISPANIC/LATIN AMERICAN,,,,,,,Kent Thiry,Kent Thiry,,,,,1,Chairman (Executive),Executive Director,6/1/19,6/1/20,,,,,8783,71242
421,61483,,DVA,175,DAVITA INC,,DAVITA INC (DaVita HealthCare Partners Inc prior to 09/2016),1,HISPANIC/LATIN AMERICAN,,,,,,,Javier Rodriguez,Javier Rodriguez,,,,,1,CEO,Executive Director,6/1/19,C,,,,,8783,655130
422,7881,,NEM,393,NEWMONT CORP,,NEWMONT CORP (Newmont Goldcorp Corp prior to 01/2020),0,CAUCASIAN/WHITE,,,,,,,Tom Palmer,Tom Palmer,,,,,1,President/CEO,Executive Director,10/1/19,C,,,,,22069,1378869
423,13125,,PEAK,,HEALTHPEAK PROPERTIES INC,,,0,CAUCASIAN/WHITE,,,,,,,,,,,,,,,,,,,,,,,
424,11060,,VFC,552,VF CORP,,VF CORP,0,CAUCASIAN/WHITE,,,,,,,Steve Rendle,Steve Rendle,,,,,1,Chairman (Executive)/President/CEO,Executive Director,10/28/17,12/2/22,,,,,32574,831805
425,175263,140,WU,621,WESTERN UNION CO,Western Union,WESTERN UNION CO,0,CAUCASIAN/WHITE,0,,non-black,,Devin,McGranahan,Hikmet Ersek,Hikmet Ersek,Devin McGranahan,0,Male,CEO,1,President/CEO,Executive Director,9/1/10,12/31/21,11/15/21,91461,0,0,840164,502258
426,3121,,CLX,135,CLOROX CO/DE,,CLOROX COMPANY (THE),0,CAUCASIAN/WHITE,,,,,,,Benno Dorer,Benno Dorer,,,,,1,Chairman/CEO,Executive Director,8/15/16,9/14/20,,,,,7089,750963
427,187450,,ENPH,670,ENPHASE ENERGY INC,,ENPHASE ENERGY INC,1,INDIAN/SOUTH ASIAN,,,,,,,Badri Kothandaraman,Badri Kothandaraman,,,,,1,President/CEO,Executive Director,9/3/17,C,,,,,1810090,1197971
428,6565,,LRCX,334,LAM RESEARCH CORP,,LAM RESEARCH CORP,0,CAUCASIAN/WHITE,,,,,,,Tim Archer,Tim Archer,,,,,1,President/CEO,Executive Director,12/5/18,C,,,,,18384,487342
429,8264,,PCG,427,PG&E CORP,,PG&E CORP,0,White,,,,,,,Bill Johnson,Bill Johnson,,,,,1,President/CEO,Executive Director,6/21/19,6/30/20,,,,,24303,47996
430,9248,,ROST,478,ROSS STORES INC,,ROSS STORES INC,0,CAUCASIAN/WHITE,,,,,,,Barbara Rentler,Barbara Rentler,,,,,1,CEO,Executive Director,6/1/14,5/19/21,,,,,26560,487157
431,62263,,ALXN,12,ALEXION PHARMACEUTICALS INC,,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),0,CAUCASIAN/WHITE,,,,,,,Doctor Ludwig Hantson,Doctor Ludwig Hantson,,,,,1,CEO,Executive Director,3/27/17,7/21/21,,,,,1355,1077323
432,105365,,AMT,,AMERICAN TOWER CORP,,,0,CAUCASIAN/WHITE,,,,,,,,,,,,,,,,,,,,,,,
433,64925,,BXP,87,BOSTON PROPERTIES INC,,BOSTON PROPERTIES INC,0,CAUCASIAN/WHITE,,,,,,,Owen Thomas,Owen Thomas,,,,,1,CEO,Executive Director,4/2/13,5/19/22,,,,,4863,491901
434,5047,,GE,254,GENERAL ELECTRIC CO,,GENERAL ELECTRIC CO,0,CAUCASIAN/WHITE,,,,,,,Larry Culp Jr,Larry Culp Jr,,,,,1,Chairman/CEO,Executive Director,9/30/18,C,,,,,12986,36907
435,62374,,IRM,312,IRON MOUNTAIN INC,,IRON MOUNTAIN INC,0,CAUCASIAN/WHITE,,,,,,,Bill Meaney,Bill Meaney,,,,,1,President/CEO,Executive Director,1/7/13,C,,,,,17012,1188382
436,10035,,STT,,STATE STREET CORP,,,0,CAUCASIAN/WHITE,,,,,,,,,,,,,,,,,,,,,,,
437,24344,,VRTX,,VERTEX PHARMACEUTICALS INC,,,1,INDIAN/SOUTH ASIAN,,,,,,,,,,,,,,,,,,,,,,,
438,3226,193,CMCSA,143,COMCAST CORP,Comcast,COMCAST CORP (AT&T Comcast Corp prior to 11/2002),0,CAUCASIAN/WHITE,1,,black,,Kimberley,Harris,Brian Roberts,Brian Roberts,Kimberley Harris,1,Female,TMT,1,Chairman/President/CEO,Executive Director,5/25/04,10/11/22,7/16/13,89565,1,,7387,35803
439,4510,,FMC,239,FMC CORP,,FMC CORP,0,CAUCASIAN/WHITE,,,,,,,Doctor Pierre Brondeau,Doctor Pierre Brondeau,,,,,1,Chairman/CEO,Executive Director,6/1/18,5/31/20,,,,,12164,51661
440,10860,,AEE,24,AMEREN CORP,,AMEREN CORP,0,CAUCASIAN/WHITE,,,,,,,Warner Baxter,Warner Baxter,,,,,1,Chairman/President/CEO,Executive Director,7/1/14,1/1/22,,,,,1976,51707
441,7366,167,ETR,207,ENTERGY CORP,Entergy,ENTERGY CORP,0,CAUCASIAN/WHITE,1,,black,,Marcus,Brown,Leo Denault,Leo Denault,Marcus Brown,0,Male,TMT,1,Chairman/CEO,Executive Director,2/1/13,11/1/22,1/31/12,24010,1,,10750,204855
441,7366,167,ETR,720,ENTERGY CORP,Entergy,ETRUSCUS RESOURCES CORP,0,CAUCASIAN/WHITE,1,,black,,Marcus,Brown,Fiore Aliperti,Fiore Aliperti,Marcus Brown,0,Male,TMT,1,Chairman (Executive),Executive Director,1/15/19,11/23/21,1/31/12,24010,1,,2978540,655507
441,7366,167,ETR,721,ENTERGY CORP,Entergy,ETRUSCUS RESOURCES CORP,0,CAUCASIAN/WHITE,1,,black,,Marcus,Brown,Gordon Lam,Gordon Lam,Marcus Brown,0,Male,TMT,1,President/CEO,Executive Director,1/15/19,7/1/21,1/31/12,24010,1,,2978540,2141493
441,7366,250,ETR,207,ENTERGY CORP,Entergy,ENTERGY CORP,0,CAUCASIAN/WHITE,1,,black,,Roderick,West,Leo Denault,Leo Denault,Roderick West,0,Male,TMT,1,Chairman/CEO,Executive Director,2/1/13,11/1/22,6/7/10,24010,1,,10750,204855
441,7366,250,ETR,720,ENTERGY CORP,Entergy,ETRUSCUS RESOURCES CORP,0,CAUCASIAN/WHITE,1,,black,,Roderick,West,Fiore Aliperti,Fiore Aliperti,Roderick West,0,Male,TMT,1,Chairman (Executive),Executive Director,1/15/19,11/23/21,6/7/10,24010,1,,2978540,655507
441,7366,250,ETR,721,ENTERGY CORP,Entergy,ETRUSCUS RESOURCES CORP,0,CAUCASIAN/WHITE,1,,black,,Roderick,West,Gordon Lam,Gordon Lam,Roderick West,0,Male,TMT,1,President/CEO,Executive Director,1/15/19,7/1/21,6/7/10,24010,1,,2978540,2141493
442,1878,,ADSK,42,AUTODESK INC,,AUTODESK INC,0,CAUCASIAN/WHITE,,,,,,,Doctor Andrew Anagnost,Doctor Andrew Anagnost,,,,,1,President/CEO,Executive Director,6/19/17,1/19/21,,,,,3118,1203207
443,157855,,CRM,,SALESFORCE INC,,,0,CAUCASIAN/WHITE,,,,,,,,,,,,,,,,,,,,,,,
444,14275,,FRC,,FIRST REPUBLIC BANK,,,0,CAUCASIAN/WHITE,,,,,,,,,,,,,,,,,,,,,,,
445,4990,,GPS,,GAP INC,,,1,INDIAN/SOUTH ASIAN,,,,,,,,,,,,,,,,,,,,,,,
446,29984,,PLD,19,PROLOGIS INC,,PROLOGIS INC (AMB Property Corp prior to 06/2011),1,MIDDLE-EASTERN/NORTH AFRICAN,,,,,,,Hamid Moghadam,Hamid Moghadam,,,,,1,Chairman/CEO,Executive Director,1/1/13,C,,,,,1710,60091
447,18872,,TWTR,690,TWITTER INC,,TWITTER INC (De-listed 10/2022),0,CAUCASIAN/WHITE,,,,,,,Omid Kordestani,Omid Kordestani,,,,,1,Chairman (Executive),Executive Director,10/13/15,6/1/20,,,,,2006706,334036
447,18872,,TWTR,691,TWITTER INC,,TWITTER INC (De-listed 10/2022),0,CAUCASIAN/WHITE,,,,,,,Jack Dorsey,Jack Dorsey,,,,,1,CEO,Executive Director,9/30/15,11/29/21,,,,,2006706,1132809
448,8007,198,WFC,565,WELLS FARGO & CO,Wells Fargo,WELLS FARGO & CO,0,CAUCASIAN/WHITE,1,,black,,Yvette,Hollingsworth Clark,Charlie Scharf,Charlie Scharf,Yvette Hollingsworth Clark,1,Female,TMT,1,President/CEO,Executive Director,10/21/19,C,5/14/12,38703,0,,33264,33951
448,8007,198,WFC,617,WELLS FARGO & CO,Wells Fargo,WALL FINANCIAL CORP,0,CAUCASIAN/WHITE,1,,black,,Yvette,Hollingsworth Clark,Bruno Wall,Bruno Wall,Yvette Hollingsworth Clark,1,Female,TMT,1,President/CEO/CFO/Treasurer,Executive Director,7/6/94,C,5/14/12,38703,0,,817190,1046778
448,8007,206,WFC,565,WELLS FARGO & CO,Wells Fargo,WELLS FARGO & CO,0,CAUCASIAN/WHITE,1,,black,,Michelle,Lee,Charlie Scharf,Charlie Scharf,Michelle Lee,1,Female,TMT,1,President/CEO,Executive Director,10/21/19,C,10/16/14,38703,1,,33264,33951
448,8007,206,WFC,617,WELLS FARGO & CO,Wells Fargo,WALL FINANCIAL CORP,0,CAUCASIAN/WHITE,1,,black,,Michelle,Lee,Bruno Wall,Bruno Wall,Michelle Lee,1,Female,TMT,1,President/CEO/CFO/Treasurer,Executive Director,7/6/94,C,10/16/14,38703,1,,817190,1046778
449,1487,,AIG,,AMERICAN INTERNATIONAL GROUP,,,0,CAUCASIAN/WHITE,,,,,,,,,,,,,,,,,,,,,,,
450,157057,,AIZ,598,ASSURANT INC,,ASSURANT INC,0,CAUCASIAN/WHITE,,,,,,,Alan Colberg,Alan Colberg,,,,,1,President/CEO,Executive Director,1/1/15,5/18/21,,,,,550072,853893
451,1447,136,AXP,13,AMERICAN EXPRESS CO,American Express,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),0,CAUCASIAN/WHITE,1,,black,,Kenneth,Chenault,Doctor Ludwig Hantson,Doctor Ludwig Hantson,Kenneth Chenault,0,Male,CEO,1,CEO,Executive Director,3/27/17,7/21/21,4/27/99,59176,1,0,1355,1077323
451,1447,136,AXP,22,AMERICAN EXPRESS CO,American Express,AMERICAN EXPRESS CO,0,CAUCASIAN/WHITE,1,,black,,Kenneth,Chenault,Steve Squeri,Steve Squeri,Kenneth Chenault,0,Male,CEO,1,Chairman/CEO,Executive Director,2/1/18,C,4/27/99,59176,1,0,1815,455385
451,1447,190,AXP,13,AMERICAN EXPRESS CO,American Express,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),0,CAUCASIAN/WHITE,1,,black,,Kim,Goodman,Doctor Ludwig Hantson,Doctor Ludwig Hantson,Kim Goodman,1,Female,TMT,1,CEO,Executive Director,3/27/17,7/21/21,7/12/07,59176,0,,1355,1077323
451,1447,190,AXP,22,AMERICAN EXPRESS CO,American Express,AMERICAN EXPRESS CO,0,CAUCASIAN/WHITE,1,,black,,Kim,Goodman,Steve Squeri,Steve Squeri,Kim Goodman,1,Female,TMT,1,Chairman/CEO,Executive Director,2/1/18,C,7/12/07,59176,0,,1815,455385
451,1447,252,AXP,13,AMERICAN EXPRESS CO,American Express,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),0,CAUCASIAN/WHITE,1,,black,,Anr_,Williams,Doctor Ludwig Hantson,Doctor Ludwig Hantson,Anr_ Williams,0,Male,TMT,1,CEO,Executive Director,3/27/17,7/21/21,11/4/11,59176,1,,1355,1077323
451,1447,252,AXP,22,AMERICAN EXPRESS CO,American Express,AMERICAN EXPRESS CO,0,CAUCASIAN/WHITE,1,,black,,Anr_,Williams,Steve Squeri,Steve Squeri,Anr_ Williams,0,Male,TMT,1,Chairman/CEO,Executive Director,2/1/18,C,11/4/11,59176,1,,1815,455385
452,2019,,BK,688,BANK OF NEW YORK MELLON CORP,,CANADIAN BANC CORP,0,CAUCASIAN/WHITE,,,,,,,Steve Finch,Steve Finch,,,,,1,Chairman/President/CEO,Executive Director,7/15/05,C,,,,,1987552,735008
453,124434,,BLK,83,BLACKROCK INC,,BLACKROCK INC,0,CAUCASIAN/WHITE,,,,,,,Larry Fink,Larry Fink,,,,,1,Chairman/CEO,Executive Director,1/1/98,C,,,,,4584,140463
454,2403,,BMY,89,BRISTOL-MYERS SQUIBB CO,,BRISTOL-MYERS SQUIBB CO,0,CAUCASIAN/WHITE,,,,,,,Doctor Giovanni Caforio,Doctor Giovanni Caforio,,,,,1,Chairman/CEO,Executive Director,5/2/17,11/1/23,,,,,5118,857412
455,3243,209,C,131,CITIGROUP INC,Citigroup,CITIGROUP INC,0,CAUCASIAN/WHITE,1,,black,,Mark,Mason,Mike Corbat,Mike Corbat,Mark Mason,0,Male,TMT,1,CEO,Executive Director,10/15/12,2/26/21,9/7/06,70519,1,,6930,604908
455,3243,209,C,713,CITIGROUP INC,Citigroup,CONTACT GOLD CORP (Winwell Ventures Inc prior to 06/2017),0,CAUCASIAN/WHITE,1,,black,,Mark,Mason,Matt Lennox-King,Matt Lennox-King,Mark Mason,0,Male,TMT,1,President/CEO,Executive Director,6/7/17,C,9/7/06,70519,1,,2667306,1480332
456,3170,,CL,718,COLGATE-PALMOLIVE CO,,CRESCO LABS INC,0,CAUCASIAN/WHITE,,,,,,,Charles Bachtell,Charles Bachtell,,,,,1,CEO,Executive Director,12/3/18,C,,,,,2957858,1374341
457,3413,,ED,147,CONSOLIDATED EDISON INC,,CONSOLIDATED EDISON INC,0,CAUCASIAN/WHITE,,,,,,,John McAvoy,John McAvoy,,,,,1,Chairman/President/CEO,Executive Director,5/12/14,12/29/20,,,,,7705,1074910
458,61567,237,EL,217,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,William Lauder,William Lauder,Tracey Travis,1,Female,TMT,1,Chairman (Executive),Executive Director,7/1/09,C,7/18/12,82642,0,,11074,51266
458,61567,237,EL,219,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,Leonard Lauder,Leonard Lauder,Tracey Travis,1,Female,TMT,1,Chairman Emeritus,Executive Director,7/1/09,11/17/23,7/18/12,82642,0,,11074,51286
458,61567,237,EL,221,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,The Hon. Ronald Lauder,The Hon. Ronald Lauder,Tracey Travis,1,Female,TMT,1,Division Chairman,Executive Director,11/11/16,C,7/18/12,82642,0,,11074,51301
458,61567,237,EL,223,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,Fabrizio Freda,Fabrizio Freda,Tracey Travis,1,Female,TMT,1,President/CEO,Executive Director,7/1/09,C,7/18/12,82642,0,,11074,590109
458,61567,239,EL,217,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,William Lauder,William Lauder,Tracey Travis,1,Female,TMT,1,Chairman (Executive),Executive Director,7/1/09,C,7/18/12,82642,0,,11074,51266
458,61567,239,EL,219,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,Leonard Lauder,Leonard Lauder,Tracey Travis,1,Female,TMT,1,Chairman Emeritus,Executive Director,7/1/09,11/17/23,7/18/12,82642,0,,11074,51286
458,61567,239,EL,221,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,The Hon. Ronald Lauder,The Hon. Ronald Lauder,Tracey Travis,1,Female,TMT,1,Division Chairman,Executive Director,11/11/16,C,7/18/12,82642,0,,11074,51301
458,61567,239,EL,223,ESTEE LAUDER COMPANIES INC,Estee Lauder,ESTEE LAUDER COS INC,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,Fabrizio Freda,Fabrizio Freda,Tracey Travis,1,Female,TMT,1,President/CEO,Executive Director,7/1/09,C,7/18/12,82642,0,,11074,590109
459,34636,,FOXA,723,FOX CORP,,FOX CORP,0,CAUCASIAN/WHITE,,,,,,,Keith Murdoch,Keith Murdoch,,,,,1,Chairman,Executive Director,3/19/19,11/17/23,,,,,3010375,4799
459,34636,,FOXA,725,FOX CORP,,FOX CORP,0,CAUCASIAN/WHITE,,,,,,,Lachlan Murdoch,Lachlan Murdoch,,,,,1,Chair (Executive)/CEO,Executive Director,3/19/19,C,,,,,3010375,15156
460,114628,,GS,262,GOLDMAN SACHS GROUP INC,,GOLDMAN SACHS GROUP INC,0,CAUCASIAN/WHITE,,,,,,,David Solomon,David Solomon,,,,,1,Chairman/CEO,Executive Director,1/1/19,C,,,,,13564,795984
461,1380,,HES,23,HESS CORP,,HESS CORP (Amerada Hess prior to 05/2006),0,CAUCASIAN/WHITE,,,,,,,John Hess,John Hess,,,,,1,CEO,Executive Director,5/16/13,C,,,,,1970,64947
462,6078,,IFF,304,INTL FLAVORS & FRAGRANCES,,INTERNATIONAL FLAVORS & FRAGRANCES INC,0,CAUCASIAN/WHITE,,,,,,,Andreas Fibig,Andreas Fibig,,,,,1,Chairman/CEO,Executive Director,12/1/14,2/14/22,,,,,16530,548131
463,6136,,IPG,303,INTERPUBLIC GROUP OF COS,,INTERPUBLIC GROUP OF COMPANIES INC,0,CAUCASIAN/WHITE,,,,,,,Michael Roth,Michael Roth,,,,,1,Chairman/CEO,Executive Director,1/19/05,1/1/21,,,,,16427,48701
464,2968,,JPM,316,JPMORGAN CHASE & CO,,JPMORGAN CHASE & CO,0,CAUCASIAN/WHITE,,,,,,,Jamie Dimon,Jamie Dimon,,,,,1,Chairman/CEO,Executive Director,1/30/18,C,,,,,17528,33908
465,6781,,L,344,LOEWS CORP,,LOEWS CORP,0,CAUCASIAN/WHITE,,,,,,,Andrew Tisch,Andrew Tisch,,,,,1,Co-Chairman,Executive Director,1/10/06,12/31/21,,,,,19065,11269
465,6781,,L,346,LOEWS CORP,,LOEWS CORP,0,CAUCASIAN/WHITE,,,,,,,Jim Tisch,Jim Tisch,,,,,1,President/CEO,Executive Director,1/1/99,C,,,,,19065,36800
465,6781,,L,348,LOEWS CORP,,LOEWS CORP,0,CAUCASIAN/WHITE,,,,,,,Jon Tisch,Jon Tisch,,,,,1,Co-Chairman,Executive Director,1/10/06,C,,,,,19065,36825
465,6781,,L,579,LOEWS CORP,,LOBLAW COMPANIES LTD,0,CAUCASIAN/WHITE,,,,,,,Galen Weston Jr,Galen Weston Jr,,,,,1,Chairman (Executive),Executive Director,1/1/19,5/6/21,,,,,35930,880948
466,139665,,MCO,384,MOODY'S CORP,,MOODYS CORP,0,CAUCASIAN/WHITE,,,,,,,Raymond McDaniel Jr,Raymond McDaniel Jr,,,,,1,President/CEO,Executive Director,4/19/12,12/31/20,,,,,21071,49681
467,133768,,MET,369,METLIFE INC,,METLIFE INC,1,MIDDLE-EASTERN/NORTH AFRICAN,,,,,,,Michel Khalaf,Michel Khalaf,,,,,1,President/CEO,Executive Director,5/1/19,C,,,,,20426,1135745
468,158742,,MKTX,600,MARKETAXESS HOLDINGS INC,,MARKETAXESS HOLDINGS INC,0,CAUCASIAN/WHITE,,,,,,,Rick McVey,Rick McVey,,,,,1,Chairman/CEO,Executive Director,9/13/06,4/3/23,,,,,551122,446101
469,7065,145,MMC,357,MARSH & MCLENNAN COS,Marsh & McLennan,MARSH & MCLENNAN COMPANIES INC,0,CAUCASIAN/WHITE,0,,non-black,,Dean,Klisura,Dan Glaser,Dan Glaser,Dean Klisura,0,Male,CEO,1,President/CEO,Executive Director,1/1/13,12/31/22,11/18/21,45751,0,0,19713,592845
470,12124,,MS,385,MORGAN STANLEY,,MORGAN STANLEY (Morgan Stanley Dean Witter & Co prior to 07/2002),0,CAUCASIAN/WHITE,,,,,,,James Gorman,James Gorman,,,,,1,Chairman/CEO,Executive Director,1/1/12,1/1/24,,,,,21105,34080
471,178507,,MSCI,634,MSCI INC,,MSCI INC,1,HISPANIC/LATIN AMERICAN,,,,,,,Henry Fernandez,Henry Fernandez,,,,,1,Chairman/CEO,Executive Director,10/31/17,C,,,,,1041062,598481
472,149337,,NDAQ,580,NASDAQ INC,,NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),0,CAUCASIAN/WHITE,,,,,,,Adena Friedman,Adena Friedman,,,,,1,President/CEO,Executive Director,1/1/17,1/1/23,,,,,42640,483505
473,100873,201,NLSN,659,NIELSEN HOLDINGS PLC,Nielsen Holdings plc,NIELSEN HOLDINGS PLC (Nielsen NV prior to 08/2015) (De-listed 10/2022),0,CAUCASIAN/WHITE,1,,black,,Jamere,Jackson,David Kenny,David Kenny,Jamere Jackson,0,Male,TMT,1,CEO/Chief Diversity Officer,Executive Director,1/1/19,3/23/21,2/24/14,12542,1,,1684303,140602
474,18043,,NWSA,681,NEWS CORP,,NEWS CORP,0,CAUCASIAN/WHITE,,,,,,,Robert Thomson,Robert Thomson,,,,,1,CEO,Executive Director,6/28/13,C,,,,,1962516,1282519
475,4066,,OMC,409,OMNICOM GROUP INC,,OMNICOM GROUP INC,0,CAUCASIAN/WHITE,,,,,,,John Wren III,John Wren III,,,,,1,Chairman/CEO,Executive Director,5/22/18,C,,,,,23113,35509
476,13714,157,PARA,110,PARAMOUNT GLOBAL,Cbs,PARAMOUNT GLOBAL (Viacomcbs Inc prior to 02/2022),0,CAUCASIAN/WHITE,0,,non-black,,Roger,King,Bob Bakish,Bob Bakish,Roger King,0,Male,CEO,1,President/CEO,Executive Director,12/4/19,C,1/19/00,75104,0,0,6098,23537
477,8530,208,PFE,,PFIZER INC,P_zer,,0,CAUCASIAN/WHITE,1,,black,,Freda,Lewis-Hall,,,Freda Lewis-Hall,1,Female,TMT,,,,,,5/4/09,21936,0,,,
478,179621,,PM,636,PHILIP MORRIS INTERNATIONAL,,PHILIP MORRIS INTERNATIONAL INC,0,CAUCASIAN/WHITE,,,,,,,Andr__© Calantzopoulos,Andr__© Calantzopoulos,,,,,1,CEO,Executive Director,5/8/13,5/5/21,,,,,1060044,36791
479,8551,,PVH,430,PVH CORP,,PVH CORP,0,CAUCASIAN/WHITE,,,,,,,Manny Chirico,Manny Chirico,,,,,1,Chairman/CEO,Executive Director,6/19/07,2/1/21,,,,,24356,207452
480,64891,238,RL,437,RALPH LAUREN CORP,Polo Ralph Lauren,RALPH LAUREN CORP,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,Ralph Lauren,Ralph Lauren,Tracey Travis,1,Female,TMT,1,Executive Chairman/Chief Creative Officer,Executive Director,11/2/15,C,11/20/04,85072,1,,24726,220546
480,64891,238,RL,438,RALPH LAUREN CORP,Polo Ralph Lauren,RALPH LAUREN CORP,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,Patrice Louvet,Patrice Louvet,Tracey Travis,1,Female,TMT,1,President/CEO,Executive Director,7/3/17,C,11/20/04,85072,1,,24726,884348
480,64891,238,RL,439,RALPH LAUREN CORP,Polo Ralph Lauren,RALPH LAUREN CORP,0,CAUCASIAN/WHITE,1,,black,,Tracey,Travis,David Lauren,David Lauren,Tracey Travis,1,Female,TMT,1,Vice Chairman/Chief Innovation Officer,Executive Director,10/7/16,3/1/22,11/20/04,85072,1,,24726,1319543
481,65290,,SLG,495,SL GREEN REALTY CORP,,SL GREEN REALTY CORP,0,CAUCASIAN/WHITE,,,,,,,Marc Holliday,Marc Holliday,,,,,1,Chairman/CEO,Executive Director,1/1/19,12/31/23,,,,,28228,181802
482,7163,,SPGI,367,S&P GLOBAL INC,,S&P GLOBAL INC (McGraw Hill Financial Inc prior to 04/2016),0,CAUCASIAN/WHITE,,,,,,,Doug Peterson,Doug Peterson,,,,,1,President/CEO,Executive Director,11/1/13,C,,,,,19953,604942
483,140541,58,TPR,139,TAPESTRY INC,Tapestry Inc,TAPESTRY INC (Coach Inc prior to 10/2017),0,CAUCASIAN/WHITE,1,,black,,Jide,Zeitlin,Jide Zeitlin,Jide Zeitlin,Jide Zeitlin,0,Male,CEO,1,Chairman/CEO,Executive Director,9/4/19,7/20/20,9/4/19,88661,1,0,7173,271683
484,62689,105,TRV,596,TRAVELERS COS INC,The Travelers Companies,THE TRAVELERS COMPANIES INC (St Paul Travelers Companies Inc prior to 02/2007),0,CAUCASIAN/WHITE,0,,non-black,,Alan,Schnitzer,Alan Schnitzer,Alan Schnitzer,Alan Schnitzer,0,Male,CEO,1,Chairman/CEO,Executive Director,8/1/17,C,8/4/15,59459,0,0,469152,533891
485,64630,,TTWO,509,TAKE-TWO INTERACTIVE SFTWR,,TAKE TWO INTERACTIVE SOFTWARE INC,0,CAUCASIAN/WHITE,,,,,,,Strauss Zelnick,Strauss Zelnick,,,,,1,Chairman (Executive)/CEO,Executive Director,1/1/11,C,,,,,29924,333171
486,32580,,VICI,716,VICI PROPERTIES INC,,VICI PROPERTIES INC,0,CAUCASIAN/WHITE,,,,,,,Ed Pitoniak,Ed Pitoniak,,,,,1,CEO,Executive Director,2/1/18,C,,,,,2771146,648089
487,11220,,VNO,554,VORNADO REALTY TRUST,,VORNADO REALTY TRUST,0,CAUCASIAN/WHITE,,,,,,,Steve Roth,Steve Roth,,,,,1,Chairman/CEO,Executive Director,4/15/13,C,,,,,32928,142089
488,2136,,VZ,551,VERIZON COMMUNICATIONS INC,,VERIZON COMMUNICATIONS INC,0,CAUCASIAN/WHITE,,,,,,,Hans Vestberg,Hans Vestberg,,,,,1,Chairman/CEO,Executive Director,3/8/19,C,,,,,32507,454544
489,112111,,CSGP,160,COSTAR GROUP INC,,COSTAR GROUP INC,0,CAUCASIAN/WHITE,,,,,,,Andy Florance,Andy Florance,,,,,1,President/CEO,Executive Director,1/1/95,C,,,,,8021,201870
490,3735,,DHR,170,DANAHER CORP,,DANAHER CORP,0,CAUCASIAN/WHITE,,,,,,,Steven Rales,Steven Rales,,,,,1,Chairman (Executive),Executive Director,2/1/90,C,,,,,8663,36902
